match_id,ElapsedTime,SetNo,P1GamesWon,P2GamesWon,SetWinner,GameNo,GameWinner,PointNumber,PointWinner,PointServer,Speed_KMH,Rally,P1Score,P2Score,P1Momentum,P2Momentum,P1PointsWon,P2PointsWon,P1Ace,P2Ace,P1Winner,P2Winner,P1DoubleFault,P2DoubleFault,P1UnfErr,P2UnfErr,P1NetPoint,P2NetPoint,P1NetPointWon,P2NetPointWon,P1BreakPoint,P2BreakPoint,P1BreakPointWon,P2BreakPointWon,P1FirstSrvIn,P2FirstSrvIn,P1FirstSrvWon,P2FirstSrvWon,P1SecondSrvIn,P2SecondSrvIn,P1SecondSrvWon,P2SecondSrvWon,P1ForcedError,P2ForcedError,History,Speed_MPH,P1BreakPointMissed,P2BreakPointMissed,ServeIndicator,Serve_Direction,Winner_FH,Winner_BH,ServingTo,P1TurningPoint,P2TurningPoint,ServeNumber,WinnerType,WinnerShotType,P1DistanceRun,P2DistanceRun,RallyCount,ServeWidth,ServeDepth,ReturnDepth
2019-wimbledon-1602,02:28:32,4,1,3,0,5,0,196,1,1,188,,40,0,140,176,95,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,22030,117,0,0,1,,,,,,,1,0,0,5.037,5.722,1,C,CTL,ND
2019-wimbledon-1602,02:28:55,4,1,3,0,5,0,197,2,1,0,,40,15,136,177,95,102,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,15000,0,0,0,1,,,,,,,0,0,0,1.506,1.682,0,C,CTL,D
2019-wimbledon-1602,02:29:31,4,2,3,0,5,1,198,1,1,149,,0,0,141,177,96,102,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,11012,93,0,0,2,,,,,,,2,0,F,5.364,6.578,3,BC,NCTL,D
2019-wimbledon-1602,02:31:27,4,2,3,0,6,0,199,2,2,162,,0,15,139,178,96,103,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,11020,101,0,0,2,,,,,,,2,0,0,5.383,6.286,1,C,NCTL,ND
2019-wimbledon-1602,02:31:56,4,2,3,0,6,0,200,1,2,188,,15,15,142,178,97,103,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,12010,117,0,0,2,,,,,,,1,0,B,11.746,7.664,4,W,CTL,D
2019-wimbledon-1602,02:32:19,4,2,3,0,6,0,201,1,2,157,,30,15,144,177,98,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,22030,98,0,0,2,,,,,,,2,0,0,72.466,75.869,26,BC,NCTL,D
2019-wimbledon-1602,02:33:31,4,2,3,0,6,0,202,2,2,152,,30,30,143,179,98,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,12030,95,0,0,2,,,,,,,2,0,0,11.711,9.308,3,BC,NCTL,ND
2019-wimbledon-1602,02:34:08,4,2,3,0,6,0,203,2,2,196,,30,40,142,181,98,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,11030,122,0,0,2,,,,,,,1,0,0,5.848,3.772,1,,,D
2019-wimbledon-1602,02:34:29,4,2,4,0,6,2,204,2,2,178,,0,0,141,185,98,106,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,,,,,,,,,,,12032,111,0,0,1,,,,,,,1,0,0,7.756,10.204,1,C,NCTL,D
2019-wimbledon-1602,02:35:08,4,2,4,0,7,0,205,2,1,156,,0,15,139,186,98,107,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,11020,97,0,0,1,,,,,,,2,0,0,5.03,6.305,2,C,NCTL,ND
2019-wimbledon-1602,02:35:51,4,2,4,0,7,0,206,1,1,159,,15,15,141,185,99,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,22030,99,0,0,1,,,,,,,2,0,0,2.675,3.538,1,W,CTL,
2019-wimbledon-1602,02:36:31,4,2,4,0,7,0,207,1,1,193,,30,15,145,185,100,107,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,13000,120,0,0,1,,,,,,,1,0,0,1.348,1.576,1,C,CTL,
2019-wimbledon-1602,02:36:51,4,2,4,0,7,0,208,2,1,194,,30,30,145,188,100,108,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,,,,,,,,,,,22010,121,0,0,1,,,,,,,1,0,B,28.546,40.295,8,C,CTL,D
2019-wimbledon-1602,02:37:39,4,2,4,0,7,0,209,1,1,191,,40,30,147,187,101,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,21030,119,0,0,1,,,,,,,1,0,0,4.311,3.291,1,W,CTL,ND
2019-wimbledon-1602,02:38:25,4,3,4,0,7,1,210,1,1,177,,0,0,151,186,102,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,22032,110,0,0,2,,,,,,,1,0,0,3.563,5.033,1,W,CTL,D
2019-wimbledon-1602,02:40:07,4,3,4,0,8,0,211,2,2,156,,0,15,149,187,102,109,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,12020,97,0,0,2,,,,,,,2,0,0,23.212,19.803,7,W,CTL,D
2019-wimbledon-1602,02:40:43,4,3,4,0,8,0,212,2,2,185,,0,30,149,190,102,110,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,22410,115,0,0,2,,,,,,,1,0,B,18.114,13.709,5,C,NCTL,
2019-wimbledon-1602,02:41:13,4,3,4,0,8,0,213,1,2,167,,15,30,150,188,103,110,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,22020,104,0,0,2,,,,,,,1,0,0,0,0,4,,,
2019-wimbledon-1602,02:41:40,4,3,4,0,8,0,214,2,2,189,,15,40,149,190,103,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,12030,118,0,0,2,,,,,,,1,0,0,6.888,5.801,1,C,NCTL,ND
2019-wimbledon-1602,02:42:01,4,3,5,0,8,2,215,2,2,178,,0,0,148,194,103,112,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,,,,,,,,,,,12032,111,0,0,1,,,,,,,1,0,0,4.996,6.539,1,W,NCTL,D
2019-wimbledon-1602,02:42:59,4,3,5,0,9,0,216,1,1,191,,15,0,150,193,104,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,22030,119,0,0,1,,,,,,,1,0,0,2.232,3.979,1,C,CTL,D
2019-wimbledon-1602,02:43:19,4,3,5,0,9,0,217,2,1,191,,15,15,149,195,104,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,11030,119,0,0,1,,,,,,,1,0,0,12.02,12.386,4,C,CTL,ND
2019-wimbledon-1602,02:43:51,4,3,5,0,9,0,218,1,1,181,,30,15,152,195,105,113,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,14000,113,0,0,1,,,,,,,1,S,0,1.885,2.131,1,W,CTL,
2019-wimbledon-1602,02:44:14,4,3,5,0,9,0,219,1,1,162,,40,15,154,194,106,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,21030,101,0,0,1,,,,,,,2,0,0,16.377,14.354,5,B,CTL,D
2019-wimbledon-1602,02:45:08,4,3,5,0,9,0,220,2,1,191,,40,30,152,195,106,114,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,,,,,,,,,,,12420,119,0,0,1,,,,,,,1,0,0,6.067,5.187,2,C,CTL,
2019-wimbledon-1602,02:45:36,4,3,5,0,9,0,221,2,1,167,,40,40,152,198,106,115,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,21010,104,0,0,1,,,,,,,2,0,F,31.164,28.412,12,B,CTL,ND
2019-wimbledon-1602,02:46:38,4,3,5,0,9,0,222,1,1,186,,AD,40,155,198,107,115,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,14000,116,0,0,1,,,,,,,1,S,0,3.882,5.843,1,C,CTL,D
2019-wimbledon-1602,02:47:16,4,3,5,0,9,0,223,2,1,165,,40,40,155,201,107,116,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,21010,103,0,0,1,,,,,,,2,0,F,13.722,13.896,4,B,NCTL,ND
2019-wimbledon-1602,02:48:05,4,3,5,0,9,0,224,2,1,175,,40,AD,154,203,107,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,11030,109,0,0,1,,,,,,,1,0,0,5.479,5.131,2,BW,NCTL,D
2019-wimbledon-1602,02:48:40,4,3,5,0,9,0,225,1,1,194,,40,40,156,202,108,117,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,,21030,121,0,1,1,,,,,,,1,0,0,3.549,5.029,1,C,CTL,D
2019-wimbledon-1602,02:49:03,4,3,5,0,9,0,226,1,1,177,,AD,40,160,202,109,117,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,13000,110,0,0,1,,,,,,,1,0,0,1.3,1.817,1,C,CTL,
2019-wimbledon-1602,02:49:44,4,3,5,0,9,0,227,2,1,196,,40,40,160,205,109,118,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,22010,122,0,0,1,,,,,,,1,0,B,7.282,8.921,4,C,CTL,ND
2019-wimbledon-1602,02:50:12,4,3,5,0,9,0,228,2,1,154,,40,AD,158,206,109,119,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,11020,96,0,0,1,,,,,,,2,0,0,5.676,5.771,2,BC,CTL,ND
2019-wimbledon-1602,02:50:59,4,3,5,0,9,0,229,1,1,165,,40,40,160,205,110,119,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,,22030,103,0,1,1,,,,,,,1,0,0,2.867,4.362,1,W,CTL,D
2019-wimbledon-1602,02:51:26,4,3,5,0,9,0,230,1,1,181,,AD,40,163,205,111,119,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,,,,,,,,,,,11410,113,0,0,1,,,,,,,1,0,F,24.828,34.777,9,BW,NCTL,D
2019-wimbledon-1602,02:52:12,4,4,5,0,9,1,231,1,1,165,,0,0,169,205,112,119,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,13002,103,0,0,2,,,,,,,1,0,0,1.662,2.294,1,W,CTL,
2019-wimbledon-1602,02:54:25,4,4,5,0,10,0,232,2,2,168,,0,15,169,209,112,120,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,23000,105,0,0,2,,,,,,,1,0,0,0.865,0.823,1,W,CTL,
2019-wimbledon-1602,02:54:57,4,4,5,0,10,0,233,1,2,151,,15,15,171,208,113,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,22030,94,0,0,2,,,,,,,2,0,0,22.177,21.528,8,BC,NCTL,ND
2019-wimbledon-1602,02:55:38,4,4,5,0,10,0,234,2,2,162,,15,30,170,210,113,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,12030,101,0,0,2,,,,,,,2,0,0,17.982,15.533,5,BW,NCTL,D
2019-wimbledon-1602,02:56:17,4,4,5,0,10,0,235,1,2,188,,30,30,172,209,114,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,21030,117,0,0,2,,,,,,,1,0,0,15.561,11.798,4,W,CTL,D
2019-wimbledon-1602,02:57:07,4,4,5,0,10,0,236,1,2,197,,40,30,173,207,115,121,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,21520,123,0,0,2,,,,,,,1,0,0,20.744,18.115,4,C,NCTL,ND
2019-wimbledon-1602,02:57:43,4,4,5,0,10,0,237,2,2,148,,40,40,171,208,115,122,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,,,,,,,,,,,12020,92,1,0,2,,,,,,,2,0,0,44.694,44.056,11,BW,NCTL,ND
2019-wimbledon-1602,02:58:41,4,4,5,0,10,0,238,2,2,191,,40,AD,171,211,115,123,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,,,,,,,,,,,22410,119,0,0,2,,,,,,,1,0,B,22.091,16.049,7,C,NCTL,ND
2019-wimbledon-1602,02:59:22,4,4,5,0,10,0,239,1,2,196,,40,40,174,211,116,123,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,11010,122,0,0,2,,,,,,,1,0,F,79.57,75.154,24,C,CTL,D
2019-wimbledon-1602,03:00:32,4,4,5,0,10,0,240,2,2,197,,40,AD,174,215,116,124,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,23000,123,0,0,2,,,,,,,1,0,0,2.643,1.979,1,C,CTL,
2019-wimbledon-1602,03:01:07,4,4,5,0,10,0,241,1,2,189,,40,40,177,215,117,124,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,,12010,118,0,0,2,,,,,,,1,0,B,18.351,17.649,6,BC,NCTL,ND
2019-wimbledon-1602,03:01:46,4,4,5,0,10,0,242,2,2,196,,40,AD,177,218,117,125,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,21010,122,0,0,2,,,,,,,1,0,F,7.914,6.288,3,BC,CTL,ND
2019-wimbledon-1602,03:02:15,4,4,6,2,10,2,243,2,2,140,,0,0,173,225,117,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,12034,87,0,0,1,,,,,,,2,0,0,17.876,14.843,5,B,NCTL,ND
